Codice_scuola, Perc_certificato_agibilita_abitabilita, Perc_certificato_collaudo_statico, Perc_certificato_omologazione_centrale_termi, Perc_certificato_prevenzione_incendi_cpi, Perc_nullaosta_provvisorio_prevenzione_incendi_nop, Perc_certificato_collaudo_impianto_spegnimento, Perc_documento_valutazione_rischio, Perc_piano_emergenza, Perc_Media
CZMM842037, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NAEE8CW01T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,12.5
APEE80601R, 50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,31.25
AQEE82805C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PAEE84903V, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,12.5
RCPM02000L, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,12.5
MIMM882011, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CHPC00901N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
TOPM050003, 0.0 ,66.66666666666667 ,33.333333333333336 ,0.0 ,100.0 ,33.333333333333336 ,100.0 ,100.0 ,54.16666666666667
LEEE854011, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FGTA01101E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,4.166666666666667
PVEE81105T, 50.0 ,0.0 ,50.0 ,50.0 ,50.0 ,0.0 ,50.0 ,50.0 ,37.5
CREE81403R, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CNEE80901B, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAEE8B902Q, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PVEE822025, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PVEE82505Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CTTA03801Q, 14.285714285714286 ,14.285714285714286 ,14.285714285714286 ,0.0 ,0.0 ,0.0 ,71.42857142857143 ,71.42857142857143 ,23.214285714285715
CSRH07000Q, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
VIEE80805X, 50.0 ,50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CAEE088039, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
ANMM82301V, 33.333333333333336 ,33.333333333333336 ,66.66666666666667 ,33.333333333333336 ,33.333333333333336 ,0.0 ,33.333333333333336 ,33.333333333333336 ,33.333333333333336
RAMM816016, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
VAIC85000A, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PGEE04208B, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FGRC044011, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,25.0
VESL024515, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,50.0
NUMM865055, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAEE8AQ05V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MCMM83601P, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
MTPM00101T, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CAEE87903D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FRMM85301P, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MCEE80403A, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMEE8F203B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RMIC8B6004, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RIEE82203A, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TPEE80901T, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
SIMM82301V, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LIEE075009, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,62.5
SAEE87202C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIIC8BK00L, 100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
FIRC00201G, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
SAEE86401C, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
LEMM88004G, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
METD03301T, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
MIEE8DY03L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CSEE89204E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
ANMM81001R, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
RMEE8C410G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RMEE8BR038, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
TAMM85101A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIIS04200N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MCIC82900E, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RCIS03600Q, 0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
MIMM8ET011, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
RMMM8B0016, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
LEMM840023, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
MIMM822019, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,62.5
VEMM861018, 50.0 ,100.0 ,50.0 ,50.0 ,50.0 ,100.0 ,100.0 ,100.0 ,75.0
MTTA01101R, 33.333333333333336 ,33.333333333333336 ,33.333333333333336 ,33.333333333333336 ,0.0 ,0.0 ,33.333333333333336 ,33.333333333333336 ,25.000000000000004
MIIC86900D, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
SVMM817015, 0.0 ,100.0 ,50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,25.0
RMTA06001G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VAIC86100R, 100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
RMPM160003, 0.0 ,50.0 ,50.0 ,50.0 ,0.0 ,50.0 ,50.0 ,50.0 ,37.5
COEE82701N, 100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,37.5
BGEE89901R, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,87.5
LEMM853014, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
NAPC06801P, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TOSL020003, 0.0 ,50.0 ,50.0 ,50.0 ,0.0 ,0.0 ,100.0 ,50.0 ,37.5
RMTD05901T, 100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
GRIS00600C, 100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
VRIC83300P, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CLEE830016, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PDMM84201R, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
BSEE87701C, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
TOEE857019, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
LTTD02000B, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CAMM88507X, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
VAMM836015, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMPS37000A, 0.0 ,0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,100.0 ,100.0 ,37.5
BLEE82203C, 100.0 ,100.0 ,100.0 ,0.0 ,33.333333333333336 ,0.0 ,66.66666666666667 ,66.66666666666667 ,58.333333333333336
TPEE00403T, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMIC8AB006, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CZIC81500Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VREE879027, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BSIC851006, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PIEE81201X, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
TSEE813016, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GEMM867015, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
MIEE8E2016, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
VRIC83400E, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,37.5
UDEE85303R, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
COEE817024, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
CTEE8AY01L, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,75.0
TOMM82001N, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
CTIC8AK00G, 66.66666666666667 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,33.333333333333336
CAMM87804N, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
LTEE846018, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
RCEE80716A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
BGEE87901G, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PAIC8AC00X, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NAEE8EE028, 100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
KRMM818017, 50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,100.0 ,31.25
ORMM82202G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,12.5
FGPS040015, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PZEE84802B, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CNMM83501V, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
CLEE031013, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
AVEE81704R, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TVEE81602C, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BSIC8AF00V, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PSRI001013, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAEE81805V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
NAEE177012, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,37.5
SATF04601D, 0.0 ,0.0 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,33.333333333333336 ,16.666666666666668
LEMM823018, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
NAPS03901T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMEE8FU022, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
APEE83501R, 100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
GEIC808008, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
SIEE81304C, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
AQSD01801L, 0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,25.0
MIPS03601R, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
SPEE816021, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PDEE83401V, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
AGEE03407C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GREE81905L, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VEMM825037, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VREE88901R, 50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,0.0 ,50.0 ,50.0 ,25.0
ATEE809047, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
FGIS04700D, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
NAIC8AR00E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
RMPC04000R, 0.0 ,0.0 ,0.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,31.25
LUTD02301B, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
SSEE80701T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VTTD00901V, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
BAIS02400C, 0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CTRA046518, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CSIC82900T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TOMM85001D, 100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SPEE81405C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RMMM8BC01N, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
RMPS50000T, 0.0 ,0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMIC8DT00T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
ENTE007019, 50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BGEE83005V, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
SAEE881049, 50.0 ,50.0 ,50.0 ,0.0 ,50.0 ,0.0 ,50.0 ,50.0 ,37.5
CRMM81301T, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LEPC01000G, 25.0 ,100.0 ,50.0 ,50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,40.625
GEEE83603L, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,37.5
PZSL02701P, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
UDEE83701R, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
TOEE8A802Q, 0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
CRIS009009, 50.0 ,83.33333333333333 ,50.0 ,50.0 ,16.666666666666668 ,50.0 ,66.66666666666667 ,66.66666666666667 ,54.16666666666667
NARI004014, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,37.5
BATD02050Q, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CHIC824008, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
PAEE8AR055, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMPS02801A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
AGEE82606B, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RNRH030001, 0.0 ,50.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,56.25
RGIC81200V, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
NOEE80704X, 100.0 ,50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,43.75
SREE81904Q, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
PEIC823001, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
PGEE027067, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
SVEE818034, 0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
RMEE8CH02D, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,25.0
GEEE862046, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,12.5
ARMM827012, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
APEE83603P, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
FREE85802X, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CLTD016018, 0.0 ,66.66666666666667 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,41.66666666666667
MTMM82701B, 100.0 ,100.0 ,100.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,68.75
MOMM83901X, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CTMM8AR01B, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
CTMM8A201L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FIIS02800R, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
VBEE81808E, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BLMM82204C, 0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
MTIS01200R, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
MIIS003003, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
VREE88503G, 100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
AQMM82002N, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
ALMM829017, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
COMM823019, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,25.0
RCEE83914Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PTEE810039, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CZIS01700G, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
KREE819025, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RCEE80616E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
RMMM8FF01G, 0.0 ,50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,25.0
RMIC8BM00R, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CEEE045083, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMRH04000N, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
PAEE042024, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
TESL01201L, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,25.0
FEEE81301N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RGIS01400P, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BATF04000T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TOMM82701C, 100.0 ,100.0 ,50.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,81.25
NAEE177001, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PRPC010001, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
VITF06000A, 100.0 ,100.0 ,50.0 ,50.0 ,0.0 ,50.0 ,100.0 ,100.0 ,68.75
VAEE858035, 0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
TVEE825038, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CSPC02201E, 0.0 ,33.333333333333336 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4.166666666666667
MIIC860003, 0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
BOEE80702L, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
VIEE86604V, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMEE84604E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CEMM8AJ02G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MNEE82303R, 100.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
MEEE89805C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
AREE83602V, 0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
CEMM8AV01T, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAEE892016, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
LERC017013, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,37.5
NARC104018, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VRPS03000R, 66.66666666666667 ,66.66666666666667 ,33.333333333333336 ,66.66666666666667 ,33.333333333333336 ,0.0 ,66.66666666666667 ,66.66666666666667 ,50.00000000000001
CSIC8A000R, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
